gene_id	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8
ENSG00000046647	508.0371	364.5643	305.6153	481.1453	367.1347	262.4842	410.5651	507.1505
ENSG00000233247	81.5981	71.6797	64.9733	97.4788	66.5646	51.0157	60.2162	83.558
ENSG00000101958	0	0	0	0	0	0	0.9124	0
ENSG00000231066	15.6101	6.166	14.4385	12.4973	2.0587	4.937	10.9484	11.6053
ENSG00000181544	105.7228	59.3477	204.5456	87.481	52.1537	56.7756	124.0819	189.166
ENSG00000130150	484.622	652.8244	536.6315	494.8923	1445.8933	1297.6099	665.1155	629.0059
ENSG00000102048	210.0265	238.9322	226.2034	261.1932	90.5828	4.937	133.2056	190.3265
ENSG00000165192	1.4191	0.7707	0	1.2497	0	4.937	10.036	4.6421
ENSG00000165195	260.4045	184.209	375.4014	214.9532	528.3995	530.7282	447.9722	503.6689
ENSG00000165197	17.0292	11.5612	7.2193	16.2465	19.9008	19.748	21.8968	27.8527
ENSG00000087842	4793.0035	3829.0813	2290.9112	9769.1248	2600.1375	2298.1765	4110.2133	5344.2291
ENSG00000102010	7196.246	1439.7592	2329.4139	6993.4786	15612.4908	13484.6104	4376.6244	8352.3163
ENSG00000130234	4.9668	0.7707	0	2.4995	8.2348	18.1024	10.036	5.8026
ENSG00000147003	0.7095	6.166	0	0	10.2935	24.685	9.1237	4.6421
ENSG00000186312	250.4708	251.2642	202.1392	276.1899	136.5604	129.185	240.8649	254.1555
ENSG00000169239	157.5199	107.9049	72.1926	124.9728	220.2808	228.748	205.2826	201.9318
ENSG00000279413	19.1578	15.415	19.2514	34.9924	0	1.6457	2.7371	0
ENSG00000200620	0	0.7707	0	0	0	0	1.8247	0
ENSG00000169249	522.9376	533.3583	216.5777	363.6709	698.5854	358.7558	626.7961	725.3297
ENSG00000182287	1876.0476	963.4363	1126.2042	959.7912	2814.9285	2690.6685	1865.7905	1835.9545
ENSG00000126010	2.8382	0	2.4064	2.4995	5.4899	18.1024	7.2989	8.1237
ENSG00000238178	1.4191	0.7707	0	1.2497	1.3725	9.0512	1.8247	1.1605
ENSG00000235071	0	0.7707	0	0	2.7449	0	4.5618	0
ENSG00000239333	0	0	0	0	0	0	0.9124	0
ENSG00000047230	919.5755	662.8442	611.2305	853.5643	1333.351	1537.8775	1538.2507	1346.2119
ENSG00000265144	0	0	0	0	1.3725	3.2913	2.7371	1.1605
ENSG00000169906	0	0.7707	0	0	0.6862	4.1142	3.6495	3.4816
ENSG00000169895	2337.2544	2345.3893	1013.1025	1894.5878	1756.7569	1409.5154	1774.5538	2243.2996
ENSG00000086712	894.0317	463.2202	404.2784	534.8836	1366.9765	1022.7832	1095.7527	1469.2278
ENSG00000102054	6935.132	5241.0935	4112.5706	5899.9665	2906.1975	2661.8693	3569.1796	4757.0022
ENSG00000169891	210.7361	197.3118	115.5081	131.2215	247.0439	1124.8146	143.2416	128.8186
ENSG00000214322	2.1286	0.7707	2.4064	0	2.0587	0.8228	3.6495	6.9632
ENSG00000214321	0	0.7707	0	0	0	0	1.8247	0
ENSG00000188158	0.7095	3.083	0	0	29.508	125.8937	3.6495	6.9632
ENSG00000226153	0	0	0	0	0	0	0.9124	0
ENSG00000047634	349.8077	545.6903	404.2784	308.6828	631.3345	906.7635	430.6372	553.5716
ENSG00000131831	156.8103	568.8128	74.599	117.4744	196.2627	486.2951	104.0098	256.4766
ENSG00000102098	63.1499	23.1225	69.7862	24.9946	76.1719	62.5354	40.1441	81.2369
ENSG00000235211	0	1.5415	0	0	0.6862	0.8228	0	0
ENSG00000008086	180.935	148.7546	151.6044	102.4777	599.7678	1607.8184	388.6683	394.5793
ENSG00000236187	0	0	0	0	0	0	0.9124	0
ENSG00000102104	0	0.7707	0	0	0	0.8228	0	1.1605
ENSG00000086717	0	0.7707	0	0	2.0587	0	1.8247	0
ENSG00000224224	1.4191	1.5415	0	0	0.6862	0	0	1.1605
ENSG00000237836	0.7095	4.6245	0	2.4995	0.6862	4.1142	4.5618	3.4816
ENSG00000044446	600.988	579.6033	351.3372	566.1268	741.1318	705.1691	510.0131	545.4479
ENSG00000173698	3.5477	13.1027	9.6257	3.7492	10.2935	35.3819	18.2473	12.7658
ENSG00000131828	2475.6165	2703.7876	1982.8895	2058.3022	1100.0318	1231.7831	1562.8846	1994.9467
ENSG00000180815	4.2573	0	2.4064	0	2.0587	0.8228	0	4.6421
ENSG00000147010	1403.4879	2473.3337	1824.0658	1329.7107	940.1394	1529.6492	1708.8634	1234.8012
ENSG00000173681	277.4337	231.9955	132.3531	153.7166	440.5617	666.4959	415.127	237.9081
ENSG00000184368	21.2865	26.9762	2.4064	1.2497	10.9797	1.6457	8.2113	4.6421
ENSG00000264566	0.7095	0	0	0	0	0	0	0
ENSG00000173674	4921.4319	4207.519	2625.4035	3799.1735	3560.1777	2337.6726	2785.4564	4830.1154
ENSG00000201882	0.7095	0	0	0	0.6862	2.4685	5.4742	3.4816
ENSG00000201592	0	0.7707	2.4064	4.9989	17.1558	4.937	31.0205	49.9027
ENSG00000225037	0.7095	0	0	0	2.7449	2.4685	2.7371	5.8026
ENSG00000177189	3806.0209	3039.8342	3612.0354	3081.8296	9157.7816	7932.1238	6548.9702	5844.4164
ENSG00000149970	0	0	0	0	0	0	0.9124	0
ENSG00000185915	0	0.7707	0	0	0	0	0.9124	0
ENSG00000012174	606.6644	584.2278	810.9633	547.3809	1261.2966	1247.417	927.8772	1225.517
ENSG00000275681	0	0	0	0	0	0	1.8247	0
ENSG00000230797	42.5729	47.7864	48.1284	31.2432	74.7994	43.6102	49.2678	35.9764
ENSG00000271286	0	0	0	0	0	0	0.9124	0
ENSG00000102172	5885.709	5786.0131	5489.0425	5157.628	2484.8503	2742.5071	3524.4737	5539.1977
ENSG00000102174	17.7387	16.1857	40.9091	32.4929	27.4493	12.3425	70.2523	27.8527
ENSG00000224204	0	0	0	0	0	1.6457	0.9124	0
ENSG00000233067	0	0	0	0	0	0	0.9124	0
ENSG00000224396	0	0	0	0	0	3.2913	0	0
ENSG00000237019	0	0	0	0	0.6862	0	0.9124	0
ENSG00000174028	281.691	272.8452	141.9787	134.9706	505.7538	283.8779	326.6274	405.0241
ENSG00000226774	0	0	0	1.2497	0	0	0	0
ENSG00000123131	2397.5661	5998.7398	2579.6815	2575.6897	1934.4913	927.3344	1165.0926	2003.0704
ENSG00000123130	2036.4056	2780.0918	2355.8845	2259.5085	1693.6235	2271.023	1724.3736	1969.4151
ENSG00000233785	2.1286	0.7707	0	0	0.6862	1.6457	0.9124	0
ENSG00000130066	4360.8882	3432.1455	2339.0396	3686.698	6898.0158	6646.0336	7868.2529	5345.3896
ENSG00000184831	266.7904	346.0663	283.9575	289.9369	202.4388	168.6811	208.932	257.6371
ENSG00000238103	2227.9839	6401.8416	1787.9696	1725.8746	1072.5824	2096.5821	1290.9993	812.3692
ENSG00000165182	0.7095	0.7707	2.4064	0	0.6862	0	1.8247	0
ENSG00000174010	98.6273	96.3436	127.5402	104.9772	374.6833	686.2439	206.1949	251.8345
ENSG00000130741	6792.5126	4990.6001	6981.0224	7805.8019	9766.4705	9324.3596	11039.6405	13084.9474
ENSG00000234230	0.7095	0	2.4064	1.2497	0	0	0.9124	1.1605
ENSG00000005889	1084.1909	743.0021	642.514	977.2874	2882.8655	2039.8065	1850.2802	2023.9599
ENSG00000225071	1111.1537	1862.9004	161.2301	637.3613	124.2082	90.5118	100.3604	181.0423
ENSG00000067992	167.4536	155.6913	117.9145	189.9587	245.6715	46.9016	133.2056	206.5739
ENSG00000260822	143.3289	119.4661	158.8237	164.9641	332.8231	97.9173	157.8395	189.166
ENSG00000102230	4.9668	0	0	2.4995	3.4312	0	1.8247	1.1605
ENSG00000101868	813.1432	486.3426	945.7228	847.3157	963.4714	840.1139	852.1508	1545.8226
ENSG00000251869	0	0	0	0	0.6862	0.8228	0	1.1605
ENSG00000232472	513.0039	608.121	127.5402	134.9706	188.7141	69.9409	108.5717	171.7581
ENSG00000214111	0	0	0	0	1.3725	0.8228	0.9124	0
ENSG00000176812	2.8382	3.083	0	0	0	0	0	0
ENSG00000228519	170.2918	166.4818	105.8825	89.9804	4.1174	3.2913	14.5979	24.3711
ENSG00000233403	0	0	0	0	2.0587	0	0	1.1605
ENSG00000188408	0.7095	0	2.4064	0	0	0	0	0
ENSG00000231388	0.7095	0	0	0	0	0	0	0
ENSG00000216938	0.7095	0	0	0	0	0	0	0
ENSG00000236683	36.8965	13.1027	12.0321	17.4962	0.6862	0.8228	5.4742	15.0869
ENSG00000242021	5.6764	0.7707	0	3.7492	12.3522	12.3425	68.4275	4.6421
ENSG00000228933	4.2573	3.8537	2.4064	6.2486	41.174	46.0787	166.9632	29.0132
ENSG00000252486	0	0	0	0	0	0	0.9124	0
ENSG00000224960	0	0	0	0	0.6862	0	0.9124	0
ENSG00000223391	4.2573	0.7707	2.4064	0	0	0	0	1.1605
ENSG00000238247	16.3196	1.5415	7.2193	7.4984	4.1174	3.2913	2.7371	4.6421
ENSG00000189186	4.9668	0	2.4064	0	5.4899	0	0	5.8026
ENSG00000177689	0	0	0	0	0.6862	0	0	0
ENSG00000226199	0.7095	0	0	0	0	0	0	1.1605
ENSG00000233243	0.7095	0	0	1.2497	0	0	0	0
ENSG00000223742	0.7095	0	0	0	0.6862	0	0	0
ENSG00000169306	4.2573	2.3122	0	3.7492	16.4696	1.6457	7.2989	9.2842
ENSG00000226436	12.7719	9.249	0	0	0.6862	0	0.9124	0
ENSG00000264090	0	0	0	0	0	0	0.9124	0
ENSG00000099399	0.7095	0.7707	0	0	0	0	0	0
ENSG00000120280	0	0	0	0	3.4312	0	1.8247	1.1605
ENSG00000178556	0	1.5415	0	7.4984	0	0	0.9124	2.3211
ENSG00000232368	62.4403	97.1144	21.6578	43.7405	54.8987	11.5197	46.5307	46.4211
ENSG00000198814	322.8448	377.667	339.3051	358.672	177.0482	483.8266	236.303	236.7476
ENSG00000229331	0	0	0	0	0.6862	0	0	0
ENSG00000241886	0.7095	2.3122	7.2193	4.9989	2.0587	10.6968	2.7371	3.4816
ENSG00000243055	7.0955	1.5415	4.8128	1.2497	2.0587	20.5709	10.036	4.6421
ENSG00000157625	626.5318	467.8447	488.5031	413.66	1765.6779	1964.1058	1069.2941	1128.0327
ENSG00000198947	150.4244	302.1336	243.0484	117.4744	728.7796	534.0195	71.1646	821.6535
ENSG00000236285	4.2573	1.5415	4.8128	6.2486	2.0587	0	1.8247	3.4816
ENSG00000226781	385.2851	525.6508	60.1605	78.7329	45.2914	24.685	28.2834	31.3342
ENSG00000147027	1064.3235	864.7804	798.9312	683.6013	2172.6142	167.0354	357.6479	1450.6594
ENSG00000165164	0	0	0	1.2497	0	0	2.7371	0
ENSG00000233921	18.4483	30.83	2.4064	4.9989	1.3725	0.8228	0	1.1605
ENSG00000235510	0.7095	0.7707	0	0	0	0	0.9124	0
ENSG00000223723	13.4814	3.8537	9.6257	7.4984	0	3.2913	1.8247	5.8026
ENSG00000231069	0	0	2.4064	0	0	0	0	0
ENSG00000130962	1752.586	1032.033	1171.9262	737.3396	3749.578	3813.0147	2780.8946	4861.4496
ENSG00000219186	0.7095	1.5415	0	2.4995	0	0	0	0
ENSG00000234355	0.7095	1.5415	0	0	0	0	0	0
ENSG00000147036	30.5106	26.2055	84.2247	36.2421	83.7204	4.1142	31.9328	78.9159
ENSG00000047597	0	1.5415	9.6257	1.2497	5.4899	0	1.8247	2.3211
ENSG00000165168	0	0.7707	2.4064	0	244.299	27.9764	62.041	61.508
ENSG00000165169	933.0569	1170.7678	599.1984	573.6252	1638.7248	1587.2476	863.0992	974.8431
ENSG00000147041	0	1.5415	0	1.2497	2.0587	0	4.5618	1.1605
ENSG00000101955	2963.0766	3252.561	3123.5323	5351.3359	2483.4778	1886.7593	3948.7243	3594.1536
ENSG00000226679	1.4191	0	4.8128	1.2497	0	0.8228	0	1.1605
ENSG00000156313	1053.6803	804.662	594.3856	1003.5317	2026.4465	1898.279	1576.5701	775.2324
ENSG00000252050	1.4191	0	0	0	3.4312	0	3.6495	0
ENSG00000036473	0	0	2.4064	2.4995	2.0587	2.4685	2.7371	0
ENSG00000156298	5.6764	3.8537	2.4064	47.4897	308.1187	329.1338	86.6749	9.2842
ENSG00000235806	2.1286	0.7707	0	0	2.0587	2.4685	2.7371	11.6053
ENSG00000165175	552.0291	457.8249	358.5565	514.888	76.8581	80.6378	121.3448	136.9422
ENSG00000238123	11.3528	2.3122	16.8449	12.4973	16.4696	9.0512	20.0721	15.0869
ENSG00000234191	0	0	0	0	1.3725	0	0	0
ENSG00000228232	310.7825	864.0097	738.7707	837.3178	42.5465	42.7874	154.19	232.1055
ENSG00000214047	1.4191	0	0	0	1.3725	0.8228	0	1.1605
ENSG00000223486	0.7095	0	0	0	0	0	0.9124	0
ENSG00000183337	810.305	467.8447	779.6799	734.8401	710.9376	679.6612	751.7904	995.7326
ENSG00000236393	7.0955	6.166	12.0321	14.9967	4.1174	0	0	12.7658
ENSG00000214045	1.4191	0	2.4064	2.4995	0	0	0	1.1605
ENSG00000182220	2900.6363	5173.2676	2683.1575	2574.44	5035.579	4459.7625	3239.8152	3952.7566
ENSG00000238205	0.7095	0	0	0	0	0	0	0
ENSG00000185753	594.6021	580.374	579.9471	562.3777	433.6994	657.4447	544.6831	588.3874
ENSG00000180182	1462.3805	977.3098	1597.8624	1228.4828	2892.4728	3191.7747	2296.4277	3467.6561
ENSG00000234636	7.805	3.8537	7.2193	1.2497	0.6862	11.5197	1.8247	2.3211
ENSG00000270791	0.7095	0.7707	0	0	0.6862	0	0	1.1605
ENSG00000237661	0	0.7707	0	0	0	0	0	0
ENSG00000238222	2.1286	3.083	0	2.4995	4.8036	0.8228	0.9124	1.1605
ENSG00000232801	4.9668	8.4782	7.2193	4.9989	6.1761	17.2795	11.8608	9.2842
ENSG00000189145	0	0.7707	0	0	0	0	0	0
ENSG00000216866	3271.0209	2871.8109	291.1767	397.4135	190.7728	51.0157	117.6953	217.0186
ENSG00000237931	4.9668	2.3122	7.2193	3.7492	3.4312	0.8228	3.6495	5.8026
ENSG00000124486	4419.0712	3094.5574	4136.6348	3877.9064	8063.2397	10380.0562	7375.5747	7520.2181
ENSG00000223714	1.4191	2.3122	0	0	0	0	0	1.1605
ENSG00000215301	12358.215	8082.8452	9851.8807	9139.2618	26389.7828	21934.297	18198.9842	23237.2418
ENSG00000264573	0.7095	0	2.4064	1.2497	0.6862	17.2795	10.9484	1.1605
ENSG00000188937	0	0	0	1.2497	0	0	0	0
ENSG00000147044	439.2108	489.4256	505.3481	378.6676	1237.2784	3554.6447	707.9968	895.9272
ENSG00000233033	0.7095	0.7707	0	0	0	0	0	0
ENSG00000212207	0	0.7707	0	0	0	1.6457	0.9124	0
ENSG00000217624	348.3886	194.2288	156.4173	87.481	37.7428	45.2559	65.6904	107.9291
ENSG00000171659	0.7095	0.7707	0	1.2497	109.7973	9.0512	27.371	23.2105
ENSG00000171657	0	0.7707	0	0	15.0971	2.4685	5.4742	8.1237
ENSG00000229822	0	0	0	0	2.7449	0	1.8247	0
ENSG00000237875	1.4191	0.7707	0	1.2497	0	1.6457	0.9124	0
ENSG00000251807	0	0	0	0	0	0.8228	2.7371	0
ENSG00000228847	4.2573	8.4782	0	3.7492	1.3725	0	1.8247	1.1605
ENSG00000283737	0.7095	0.7707	0	2.4995	0	0	0.9124	0
ENSG00000224294	0.7095	0	2.4064	0	1.3725	0.8228	0.9124	8.1237
ENSG00000237206	4.2573	0	0	2.4995	0	0.8228	0	1.1605
ENSG00000189221	1670.9879	1668.6717	565.5085	899.8043	1224.9262	12792.6067	2394.9633	3105.5715
ENSG00000069535	0	0	0	0	0	1.6457	0	1.1605
ENSG00000124479	8.5146	9.249	16.8449	9.9978	0	2.4685	1.8247	4.6421
ENSG00000214019	14.191	7.7075	0	3.7492	4.8036	4.1142	2.7371	1.1605
ENSG00000183690	0	0	0	0	1.3725	0	0	0
ENSG00000214018	14.9005	10.0197	7.2193	7.4984	1.3725	0	0.9124	0
ENSG00000215035	2.8382	3.8537	4.8128	3.7492	0	0.8228	0	1.1605
ENSG00000069509	444.8872	612.7455	300.8024	309.9326	505.7538	399.8975	295.6069	342.3556
ENSG00000233543	1.4191	2.3122	0	6.2486	2.7449	2.4685	8.2113	4.6421
ENSG00000229168	0	0.7707	0	0	1.3725	0	0	0
ENSG00000214016	120.6233	124.8613	28.877	63.7361	2.7449	5.7598	16.4226	18.5684
ENSG00000147050	632.2082	463.2202	380.2143	448.6524	1598.9233	1401.287	1011.815	1258.0118
ENSG00000147113	2323.0634	709.0891	2620.5906	4691.4794	3112.0674	5164.1088	4368.4131	1310.2355
ENSG00000229491	4.9668	3.083	4.8128	13.747	36.3704	63.3583	61.1286	12.7658
ENSG00000229563	3.5477	3.8537	7.2193	6.2486	2.0587	9.0512	10.9484	16.2474
ENSG00000214282	3.5477	3.8537	2.4064	2.4995	0	0	0.9124	4.6421
ENSG00000270069	337.0358	601.1843	505.3481	338.6763	503.6951	325.0196	754.5275	738.0955
ENSG00000207870	8.5146	17.7272	19.2514	21.2454	25.3906	19.748	49.2678	40.6185
ENSG00000207725	1.4191	4.6245	9.6257	6.2486	7.5486	8.2283	14.5979	10.4447
ENSG00000269902	4.9668	11.5612	7.2193	2.4995	17.1558	38.6732	100.3604	68.4711
ENSG00000231566	0	1.5415	0	1.2497	0	0.8228	2.7371	1.1605
ENSG00000213100	2.1286	3.8537	0	1.2497	0	0.8228	0	0
ENSG00000214009	1.4191	1.5415	0	0	0	0	0	0
ENSG00000229145	1.4191	1.5415	0	0	0	0	0	0
ENSG00000236751	7.805	16.9565	12.0321	12.4973	13.0384	25.5079	20.9844	31.3342
ENSG00000231235	0.7095	0	0	0	0	0	0	2.3211
ENSG00000235587	83.0172	84.7824	120.321	124.9728	12.3522	13.1654	23.7215	41.779
ENSG00000147121	355.4841	352.2323	329.6794	312.432	802.8928	1084.4958	583.9149	423.5925
ENSG00000224072	2.1286	2.3122	2.4064	2.4995	20.587	24.685	23.7215	6.9632
ENSG00000251192	154.6817	164.9403	120.321	117.4744	400.0739	490.4093	216.231	177.5607
ENSG00000199226	0	1.5415	0	0	0	0	0	0
ENSG00000230844	61.0212	84.0116	110.6953	88.7307	48.0363	113.5511	57.4791	81.2369
ENSG00000277721	1.4191	2.3122	2.4064	1.2497	0.6862	0	0	1.1605
ENSG00000270499	0.7095	0	0	1.2497	0	2.4685	2.7371	0
ENSG00000147119	346.9695	142.5886	96.2568	267.4418	77.5443	41.1417	43.7936	27.8527
ENSG00000065923	1023.1697	386.916	647.3268	661.1062	1595.4921	255.9015	739.0173	740.4165
ENSG00000213997	2.1286	0.7707	0	3.7492	0	0	3.6495	2.3211
ENSG00000215284	3.5477	6.9367	0	6.2486	2.0587	0.8228	0.9124	2.3211
ENSG00000102218	795.4044	585.7693	1049.1988	843.5665	1778.7164	1415.2752	1050.1344	1676.9622
ENSG00000204904	4.2573	3.083	2.4064	0	32.253	16.4567	13.6855	3.4816
ENSG00000102221	501.6511	338.3588	548.6636	487.394	1255.1205	1361.791	846.6766	899.4088
ENSG00000130988	101.4655	151.8376	21.6578	73.734	13.7247	29.622	44.706	53.3843
ENSG00000206685	0.7095	0	0	2.4995	2.7449	6.5827	6.3866	2.3211
ENSG00000201659	0	0	0	0	0.6862	0	0	0
ENSG00000147123	1067.8713	1467.5062	837.4339	1250.9779	240.1816	125.8937	279.1843	277.3661
ENSG00000182872	2259.204	2025.5285	1744.654	2025.8093	292.3353	203.2401	573.8788	541.9663
ENSG00000237351	0.7095	1.5415	0	2.4995	0.6862	3.2913	0	1.1605
ENSG00000130985	10753.9247	10691.8307	10756.6944	13966.9616	2965.8998	2278.4285	6077.2765	8515.9507
ENSG00000224975	31.9297	28.5177	24.0642	46.2399	21.9595	41.1417	55.6544	35.9764
ENSG00000102225	3205.0329	4122.7366	2803.4785	4607.7476	942.8844	795.6809	1824.734	2758.5738
ENSG00000102226	674.7811	725.2749	596.792	767.3331	477.6183	473.9526	478.9927	437.5189
ENSG00000266158	0	0.7707	0	0	0	0	0	0
ENSG00000147117	0	0.7707	0	0	0.6862	2.4685	0.9124	2.3211
ENSG00000226556	0	0	0	0	0	1.6457	0	0
ENSG00000147124	236.9894	181.8968	267.1125	206.2051	818.6762	1268.8107	510.0131	533.8426
ENSG00000277605	0	0	0	0	0	0	0	1.1605
ENSG00000196741	19.8674	18.498	24.0642	19.9957	51.4675	42.7874	32.8452	31.3342
ENSG00000235636	85.8554	49.3279	91.4439	58.7372	88.5241	104.5	61.1286	90.5211
ENSG00000078061	1247.3872	1606.241	1544.9212	1647.1417	346.5478	294.5747	576.6159	583.7453
ENSG00000008056	5.6764	0	4.8128	0	4.1174	4.937	9.1237	5.8026
ENSG00000102265	2042.7916	2981.2573	2088.772	3018.0934	1202.2805	483.8266	1780.028	892.4456
ENSG00000126759	9.9337	20.8102	4.8128	19.9957	8.921	5.7598	14.5979	4.6421
ENSG00000126767	707.4204	601.955	623.2626	703.5969	501.6364	681.3069	447.9722	451.4452
ENSG00000126756	640.0132	1273.2774	604.0112	711.0953	645.0592	467.3699	434.2867	486.261
ENSG00000267064	2.8382	0	0	1.2497	6.1761	7.4055	0.9124	0
ENSG00000188459	56.0544	24.664	19.2514	31.2432	28.8218	40.3189	33.7576	55.7053
ENSG00000197779	124.8806	63.2014	161.2301	82.4821	631.3345	734.7911	386.8436	414.3083
ENSG00000224401	3.5477	4.6245	14.4385	2.4995	6.8623	10.6968	10.9484	4.6421
ENSG00000147118	210.0265	153.3791	166.0429	166.2138	565.4561	1003.0352	297.4316	211.216
ENSG00000221994	53.2162	60.8892	52.9412	48.7394	65.1922	149.7559	85.7625	73.1132
ENSG00000171489	0	0	0	0	0.6862	6.5827	1.8247	0
ENSG00000277541	0	0	0	0	4.1174	0.8228	6.3866	2.3211
ENSG00000171483	0	0.7707	2.4064	1.2497	0	0	0	0
ENSG00000171478	0	0	0	0	0.6862	4.1142	0.9124	0
ENSG00000230241	0	0	0	1.2497	0	0	0	0
ENSG00000226971	1.4191	1.5415	2.4064	0	1.3725	4.1142	0	3.4816
ENSG00000017483	324.9734	551.0856	618.4498	982.2863	145.4814	0.8228	80.2883	328.4293
ENSG00000068438	1162.2413	1379.6408	1405.3489	1403.4447	359.5862	266.5984	463.4824	587.2269
ENSG00000224292	4.9668	3.083	7.2193	0	1.3725	0.8228	1.8247	2.3211
ENSG00000102312	231.313	235.8492	218.9842	299.9348	57.6436	46.9016	93.9738	62.6685
ENSG00000147155	1037.3606	1707.9799	1427.0067	1385.9485	107.7386	186.7834	318.4161	370.2083
ENSG00000276823	0	0	0	1.2497	0.6862	0	0.9124	0
ENSG00000068354	547.0623	722.1919	517.3802	568.6263	174.3032	306.0944	260.937	230.945
ENSG00000204620	15.6101	9.249	16.8449	23.7448	2.7449	0.8228	0.9124	4.6421
ENSG00000102317	10404.8266	14192.5729	12142.7919	10197.7816	6763.5141	8807.6196	8881.8926	9677.6387
ENSG00000228343	186.6114	154.1498	303.2088	229.95	396.6428	638.5195	230.8288	519.9163
ENSG00000279528	85.1459	111.7586	86.6311	83.7318	114.6009	133.2992	60.2162	120.6949
ENSG00000220125	0.7095	0	0	0	0	0	0.9124	0
ENSG00000101940	1444.6418	1633.2172	981.8191	1634.6444	197.6352	240.2676	548.3326	240.2292
ENSG00000231725	0	0	0	0	0	26.3307	2.7371	0
ENSG00000015285	2.8382	3.8537	4.8128	4.9989	2.0587	0.8228	9.1237	2.3211
ENSG00000101945	486.0411	376.1255	555.8829	579.8739	37.0566	28.7992	116.783	206.5739
ENSG00000232828	0.7095	0	0	0	0	0	0	0
ENSG00000233585	12.7719	14.6442	0	6.2486	2.7449	2.4685	3.6495	1.1605
ENSG00000094631	1386.4588	1323.3761	1131.0171	1512.171	530.4582	506.0432	666.0279	638.2901
ENSG00000187682	0	0.7707	0	0	0	0	0	0
ENSG00000102109	0.7095	4.6245	0	2.4995	0	0	0	0
ENSG00000126768	387.4138	513.3189	498.1288	499.8913	54.8987	67.4724	127.7314	99.8054
ENSG00000102103	982.7254	1402.7633	1188.7711	1209.7368	220.9671	165.3897	439.7609	391.0978
ENSG00000102100	387.4138	717.5674	613.6369	547.3809	200.3801	192.5433	215.3186	283.1687
ENSG00000102096	132.6857	87.0946	187.7007	163.7144	136.5604	73.2323	63.8657	119.5343
ENSG00000068308	1499.277	1692.5649	863.9045	1234.7314	1415.699	1213.6808	1216.1852	1261.4934
ENSG00000279155	2.8382	2.3122	4.8128	9.9978	6.1761	10.6968	15.5102	6.9632
ENSG00000223309	0	2.3122	0	2.4995	2.0587	2.4685	0.9124	2.3211
ENSG00000102057	36.187	30.0592	16.8449	51.2389	46.6639	49.3701	87.5872	37.1369
ENSG00000068400	1251.6444	1226.2617	1029.9475	1203.4882	883.1821	663.2045	1058.3457	1068.8458
ENSG00000068323	1648.2823	2576.6141	1614.7074	1653.3903	722.6035	497.8148	1243.5562	977.1641
ENSG00000147144	120.6233	84.0116	67.3797	138.7198	102.2487	97.0945	99.448	61.508
ENSG00000243279	219.2506	218.8927	283.9575	444.9032	124.2082	58.4212	86.6749	106.7685
ENSG00000196998	450.5636	511.7774	363.3693	564.8771	148.9126	185.9606	295.6069	220.5002
ENSG00000206936	0	0.7707	2.4064	1.2497	0	0.8228	0.9124	0
ENSG00000068394	715.9349	830.0967	729.1451	781.0801	181.1656	130.0078	326.6274	280.8477
ENSG00000265033	0	0	0	0	1.3725	4.937	2.7371	2.3211
ENSG00000280116	0	0	0	0	3.4312	4.1142	0.9124	0
ENSG00000269313	13.4814	15.415	12.0321	16.2465	7.5486	9.0512	5.4742	4.6421
ENSG00000279422	0	0.7707	0	0	0.6862	0.8228	0.9124	1.1605
ENSG00000102007	2809.1045	4639.1385	3975.4047	3762.9314	898.9655	493.7006	1197.9378	2618.15
ENSG00000012211	194.4164	189.6043	117.9145	206.2051	54.8987	29.622	80.2883	66.1501
ENSG00000102003	17.0292	17.7272	14.4385	14.9967	2.0587	5.7598	10.9484	11.6053
ENSG00000102001	4.2573	0	2.4064	7.4984	0.6862	0.8228	1.8247	2.3211
ENSG00000230216	84.4363	140.2763	7.2193	29.9935	2.7449	0	7.2989	12.7658
ENSG00000101997	442.7586	592.706	517.3802	547.3809	55.5849	49.3701	93.0614	94.0027
ENSG00000049768	2.8382	4.6245	2.4064	2.4995	2.7449	0.8228	4.5618	0
ENSG00000049769	38.3156	63.9722	24.0642	43.7405	15.0971	9.0512	17.335	13.9263
ENSG00000270012	24.8342	26.9762	21.6578	29.9935	45.9776	50.1929	41.9689	27.8527
ENSG00000215274	0	0	0	0	0	0	0.9124	0
ENSG00000213856	26.9629	24.664	24.0642	14.9967	3.4312	3.2913	5.4742	17.4079
ENSG00000101951	0	0	0	1.2497	130.3843	0	104.9222	33.6553
ENSG00000234390	14.191	23.1225	9.6257	14.9967	13.0384	9.874	10.036	11.6053
ENSG00000273820	112.8183	128.7151	62.5669	92.4799	294.394	215.5826	166.0508	138.1028
ENSG00000171365	514.423	740.6898	753.2092	606.1181	1299.0394	1269.6335	1093.928	1105.9827
ENSG00000201341	0	0	0	0	0	0	0.9124	0
ENSG00000211538	0	0	0	0	0	0	0	1.1605
ENSG00000239057	0	0	0	0	0	2.4685	0	0
ENSG00000147081	0	7.7075	2.4064	2.4995	0	0	0.9124	0
ENSG00000147082	19.1578	50.8694	21.6578	22.4951	19.9008	24.685	18.2473	30.1737
ENSG00000274588	0	0	0	0	0.6862	0.8228	0.9124	1.1605
ENSG00000158352	2949.5952	2387.7805	3758.827	3181.8078	6429.3186	5991.8802	5233.337	5167.8289
ENSG00000222303	0	0	0	0	0.6862	0	0.9124	1.1605
